"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
23.76595549014262,14.720819354057312,13292.899780273438,-0.00048828125,-0.2496095381057879,0.048656317240853411,0.4518594390460709,0
29.247768703142519,23.132722854614258,20888.8486328125,4.57763671875e-05,-1.343758124057441,0.09649615338911785,0.50549491622336962,0
36.184520547346516,31.688334465026855,28614.56591796875,-0.000152587890625,-3.4629369046563436,0.14868496539356035,0.5163954988090268,0
38.913939374782736,34.797323703765869,31421.9833984375,-0.000732421875,-7.5248700390493806,0.17692660914657571,0.54665905448155061,0
50.06077855801685,46.917861175537112,42366.828906249997,0.00051269531250000002,1.1784366441396485,0.25234213365648234,0.54784958896107516,0
55.173373023493262,52.389717102050781,47307.9140625,0.00028483072916666668,2.8675573520949462,0.3153518070909585,0.55287985576762855,0
46.309624922796353,42.879676818847656,38720.34814453125,-0.00030517578125,3.0871399064364553,0.31804402661394582,0.61754367839997326,0
40.192031949564303,36.135246276855469,32630.12744140625,-0.00012969970703125,-3.1553705314817311,0.37686448626377839,0.68168591611982066,0
31.775439269012601,26.371942520141602,23813.8642578125,-3.814697265625e-05,-1.6433907516621478,0.42393319576734212,0.76386270463304407,0
24.906543473912162,17.36020302772522,15676.262939453125,-9.1552734375e-05,1.4265229974005451,0.46210644218247243,0.83948649479860238,0
20.742774140525292,10.390021324157715,9382.1890869140625,-0.0001220703125,-0.15017711591238481,0.50302077969763859,0.90309003609790572,0
18.040057819485526,0,0,-6.103515625e-05,0,0.59999999962747075,0.99999999999999989,0
18.684758555025191,4.9428926706314087,4463.43212890625,3.0517578125e-05,-0.20025665923854108,0.55006414894406552,0.95222830200874864,0
21.929883576359693,11.828522562980652,10681.155639648438,-0.000244140625,-0.40971792635519755,0.047472853880540913,0.50092501296166247,0
26.16216246800105,19.05566668510437,17207.26708984375,-7.62939453125e-05,-1.6164578920388788,0.090092950916464132,0.54918398455596795,0
31.261613417541692,25.867137908935547,23358.026041666668,0.000244140625,-3.1896323960581854,0.12813759823445531,0.54804992643485395,0
30.812093532541098,25.243335723876953,22794.732421875,0.0001068115234375,-2.5997112263983464,0.14670703862669537,0.57923837092374764,0
36.911623097925535,32.45481538772583,29306.69873046875,0,-2.8596423193305203,0.19838563044939042,0.59090517412924226,0
39.247665407078003,35.096501350402832,31692.14111328125,0.000396728515625,3.686661910315256,0.25675617984448834,0.62539559230246999,0
36.448904822332182,31.894952297210693,28801.14208984375,-0.000457763671875,-0.81851883312990736,0.31555649230264277,0.68962830703869493,0
30.93362848330316,25.334227085113525,22876.80712890625,0.00012969970703125,-0.24571130129607521,0.36690687241791808,0.76049430267002227,0
25.16731745454419,17.722123384475708,16003.07763671875,-6.103515625e-05,2.179990113141808,0.41228735646449977,0.83279492607370154,0
20.964282388317361,10.799373269081116,9751.8338623046875,9.1552734375e-05,0.51307460934121618,0.45481441699461023,0.89810900873854549,0
18.047354285588035,0,0,-6.103515625e-05,0,0.54999999981373526,0.99999999999999989,0
18.719174002809034,5.0443897843360901,4555.083984375,9.1552734375e-05,-0.22570943569895974,0.50064327886448656,0.9526180967697595,0
20.701644130750136,9.6632732152938843,8725.935546875,-9.1552734375e-05,-0.67278907327774018,0.046009695368986241,0.54959556068519699,0
24.433511894591526,16.564319610595703,14957.580810546875,-0.0001068115234375,-0.30344856501909589,0.095645568315093771,0.59189989513575048,0
28.777074578648971,22.617932319641113,20423.992919921875,7.62939453125e-05,-0.32050784967563661,0.14894809492163985,0.6215876007573865,0
32.167334312033496,26.830848217010498,24228.25634765625,0.0003204345703125,0.26417335821124688,0.20237806474816414,0.64995618828078872,0
31.912177730752177,26.543232917785645,23968.53955078125,-0.000152587890625,1.2948837839221934,0.25745151882598433,0.69679337147633769,0
28.897590655736614,22.774714469909668,20565.567138671875,-3.0517578125e-05,-0.79275838664608322,0.31019093646766743,0.76133787096203898,0
24.679106297404505,17.00825309753418,15358.45263671875,0.000335693359375,2.6089073244816996,0.35952981758963964,0.83043860098885591,0
21.007598753102766,10.869070529937744,9814.770751953125,7.05718994140625e-05,0.83667165052804471,0.40527026414798961,0.89426420699595022,0
18.051514775052645,0,0,6.103515625e-05,0,0.49999999999999994,1,0
18.758220336388419,5.1572872996330261,4657.0303955078125,9.1552734375e-05,0.014137969763076352,0.45157734242238379,0.95082142966291538,0
18.517623428040473,0,0,0,0,0,0.54999999981373549,0
19.970292512408182,8.1848763227462769,7390.9432373046875,-0.000152587890625,-0.24900776506112265,0.047256790334224454,0.59776197185713298,0
23.026859285857469,14.360490798950195,12967.523193359375,-1.52587890625e-05,0.29420014949359619,0.097511748185618169,0.63798201965809676,0
25.90272982681887,18.743071794509888,16924.993896484375,-4.57763671875e-05,-0.17267219653893751,0.14963456891278615,0.67284435710018387,0
27.274624107273056,20.644748687744141,18642.2080078125,0.000213623046875,-0.67801134067746105,0.20237243190509069,0.71207260459482491,0
26.266658476818073,19.282878398895264,17412.439208984375,-0.0001068115234375,-1.1059631257443874,0.25509388310137293,0.76610330603182275,0
23.626839361804738,15.423758029937744,13927.6533203125,0.00019073486328125,2.1671997551666831,0.30564014001939971,0.83010957106919847,0
20.771417088724561,10.405211687088013,9395.90625,-0.0001735687255859375,1.1129577095152028,0.35451904053179223,0.89256310638074932,0
18.754368721145024,5.1412196159362793,4642.5213012695312,-2.09808349609375e-05,0.12502017623142958,0.40171489620222167,0.94960332106452516,0
19.430389155325564,6.9472354054450989,6273.353515625,-0.000152587890625,-0.085909919283200686,0.047740163170004297,0.64632106614365614,0
21.538533526460778,11.835382223129272,10687.35009765625,9.1552734375e-05,0.57056909983087323,0.098431367425212343,0.68780799976560369,0
23.196833092873302,14.73702073097229,13307.529541015625,-0.0002288818359375,-0.46719873758206054,0.14941410763087726,0.72779960232613727,0
23.512963307970175,15.261213064193726,13780.875244140625,0.0001678466796875,-1.9489971285298253,0.20130942031236976,0.77426422077534518,0
22.257765116806283,13.209683656692505,11928.344482421875,-0.00017547607421875,1.7495497811396143,0.25255467763097039,0.83256686794448198,0
20.311827209160946,9.4675558805465698,8549.202880859375,-7.62939453125e-06,0.91544680481064944,0.30282316638809648,0.89249201663122968,0
18.680982564544916,4.9068902730941772,4430.921875,-5.14984130859375e-05,0.26076328430777229,0.35112035581095202,0.94897322842344356,0
18.053578961759531,0,0,-6.103515625e-05,0,0.39999999850988377,1,0
18.956473016481191,5.7178871631622314,5163.2521362304688,-3.0517578125e-05,0.085480601513031829,0.048408458931887687,0.69625646925299445,0
20.273964485743051,9.3792006969451904,8469.418212890625,-6.866455078125e-05,0.29352178825809094,0.098209409349390347,0.74027039268574002,0
21.085710396023735,11.103238463401794,10026.224365234375,0,-0.95513897999788089,0.14912191995428523,0.78431966655370156,0
20.82946867205003,10.61176335811615,9582.4224853515625,-0.000152587890625,0.94805388178142991,0.20024622480619048,0.83717082437858581,0
19.725904572789222,8.1607438325881958,7369.1517333984375,2.288818359375e-05,0.76980999689826568,0.25145958401771901,0.89358833692471584,0
18.550733266004393,4.4691829681396484,4035.6721496582031,-6.103515625e-05,0.19312843027168825,0.30048759650381096,0.94886836362954086,0
18.03833836367329,0,0,6.103515625e-05,0,0.34999999962747086,1,0
18.576563441705208,4.5470352172851562,4105.9728393554688,6.866455078125e-05,0.0041957629416065068,0.048138478938708359,0.74685910916789733,0
19.320587271248378,7.1490590572357178,6455.6004028320312,-3.814697265625e-05,0.24251436315991803,0.097790465287690725,0.79349640473591698,0
19.579639863332613,7.8720688819885254,7108.478271484375,0,0.493042388488238,0.14963752183102644,0.84220012507331088,0
19.126535641919805,6.6253014802932739,5982.6473388671875,7.62939453125e-06,0.39554288464933407,0.20098156299953571,0.89647486501474938,0
18.012961266616397,0,0,0.000152587890625,0,0.29999999981373537,1,0
18.38864305699828,3.8664711117744446,3491.4234008789062,0,0.17100419392947952,0.25007859633143337,0.94921246204445064,0
18.298110981451142,3.4833498299121857,3145.4649353027344,2.288818359375e-05,0.030077482874285799,0.048002096570579127,0.79775131589826354,0
18.65405145691124,5.150460422039032,4650.8657836914062,-1.52587890625e-05,0.056116911373177203,0.098554064603724303,0.84672929071256275,0
18.608654736147045,4.9923152327537537,4508.0606079101562,4.57763671875e-05,0.23636477130382882,0.15063020773234365,0.89798095372818032,0
17.982418006165759,0,0,6.103515625e-05,0,0.24999999999999997,1,0
18.225996275736978,3.1598555445671082,2853.3495788574219,7.62939453125e-06,0.044976246745138226,0.19999999921488501,0.94999999949529013,0
18.108203246384534,2.5313945114612579,2285.8492584228516,-2.288818359375e-05,-0.015777243871669455,0.04840252015536789,0.84874030934999212,0
18.22053244569809,3.3213813006877899,2999.207275390625,0,0.039238973431880098,0.099672206761314205,0.89965096317521287,0
18.086802953548677,2.4049921929836273,2171.7079620361328,0,0.027016962258664901,0.15035382532325439,0.95051552280787044,0
17.951957256398817,0,0,-3.0517578125e-05,0,0.19999999925494188,1,0
17.985136412206767,1.6513527929782867,1491.1715698242188,-4.57763671875e-05,0.010281629350331833,0.048688703644281239,0.89997107599014203,0
17.981466959386903,1.6200200915336609,1462.8781585693359,1.52587890625e-05,-0.021051072094294021,0.10006765881867571,0.95084743121579751,0
17.907538364332623,0,0,-1.52587890625e-05,0,0,0.89999999850988388,0
17.916046966224908,0.81404182687401772,735.07976913452148,-4.38690185546875e-05,-0.0064937549399597394,0.049652565513126974,0.95051891223099405,0
17.893870310743143,0,0,-1.1444091796875e-05,0,0.049999999813735478,1,0
17.894012364230932,0,0,-1.1444091796875e-05,0,0,0.94999999925494194,0
36.472331654441881,0,0,-0.00146484375,0,1,0.15000000037252914,0
28.22257498960451,0,0,-0.00048828125,0,1,0.20000000018626463,0
19.922777391835108,0,0,0.0001220703125,0,1,0.40000000037252903,0
18.608119091912606,0,0,0,0,0.99999999999999989,0.55000000074505806,0
18.20993670193652,0,0,-6.103515625e-05,0,0.99999999999999989,0.65000000037252903,0
18.379780325170504,0,0,-0.00030517578125,0,0.99999999999999989,0.60000000149011612,0
17.906791198680985,0,0,1.52587890625e-05,0,0.89999999850988366,0.99999999999999989,0
17.927483936922727,0,0,1.52587890625e-05,0,0.84999999962747075,0.99999999999999989,0
17.984510153316418,0,0,0,0,0.74999999999999978,0.99999999999999989,0
18.009614692152411,0,0,3.0517578125e-05,0,0.69999999925494172,0.99999999999999989,0
18.027406518381511,0,0,6.103515625e-05,0,0.64999999850988366,0.99999999999999989,0
18.055983891265214,0,0,0,0,0.44999999925494183,1,0
17.925924859242222,0,0,0,0,0.14999999850988383,1,0
17.906274155670445,0,0,0,0,0.099999999627470956,1,0
109.42910738282231,0,0,0.00390625,-150,0,0.049999999813735485,0
21.125387355092982,0,0,0.000244140625,0,0,0.34999999962747097,0
19.313374486027133,0,0,-0.000732421875,0,0,0.44999999925494194,0
18.823192617287351,0,0,-0.000244140625,0,0,0.5,0
18.329110784606002,0,0,-0.00018310546875,0,0,0.59999999962747097,0
18.199367985847758,0,0,-0.00018310546875,0,0,0.64999999850988388,0
18.099316061978072,0,0,-6.103515625e-05,0,0,0.69999999925494194,0
18.022691145458808,0,0,-0.0001220703125,0,0,0.75,0
17.968060577737532,0,0,-6.103515625e-05,0,0,0.79999999981373549,0
17.931351251384534,0,0,-1.52587890625e-05,0,0,0.84999999962747097,0
17.88961656136156,0,0,-2.288818359375e-05,0,0,1,0
191.15538441807928,300,270900,-0.00390625,0,0.95000000018626451,0,0
150.22300803508389,150,135450,-0.0078125,-150,1,0,0
245.71011998581128,300,270900,0.0068359375,0,0.90000000037252903,0,0
273.13073118672651,300,270900,-0.00146484375,0,0.80000000074505806,0,0
285.68862915475086,300,270900,0.0078125,0,0.45000000018626451,0,0
285.67748986006745,300,270900,0.002197265625,0,0.5,0,0
282.1648341689903,300,270900,0.002685546875,0,0.65000000037252903,0,0
274.49332292038866,300,270900,-0.00537109375,0,0.20000000018626451,0,0
281.91814225803688,300,270900,0.001953125,0,0.30000000074505806,0,0
190.95148720582935,300,270900,0.005859375,0,0.05000000074505806,0,0
279.15772812929123,300,270900,0.005859375,0,0.25,0,0
150.13991877660109,150,135450,0.0078125,-150,0,0,0
