"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","X (m)","Y (m)","Z (m)"
12.8848876953125,12.875440879941401,0.0094468153710991487,8.9242320655635152e-05,11635.0537109375,-0.00042724609375,0.00062500004423782229,0.86249999987485326,0.73750000001455185,0
11.948250770568848,11.939111787398801,0.0091389831700467994,8.3521013382398653e-05,10789.2705078125,-0.000244140625,0.00062499998603016138,0.88750000002037255,0.71250000006111802,0
10.452621459960938,10.44426104745,0.0083604125109371097,6.9896497353033753e-05,9438.716796875,6.103515625e-05,0.00062499998603016138,0.91250000007858012,0.68750000061700112,0
8.3435707092285156,8.3365830360299409,0.0069876731985747398,4.8827576730079735e-05,7534.244140625,0.0003662109375,0.00062499998603016138,0.93749999961582919,0.66250000098079909,0
5.5632147789001465,5.5583369707669901,0.0048778081331564138,2.3793012183886858e-05,5023.5830078125,6.103515625e-05,0.00062499998603016138,0.96249999969440947,0.63750000017753339,0
2.0505995750427246,2.0487218147481001,0.0018777602946244976,3.5259837240682798e-06,1851.69140625,0.0001220703125,0.00062499998603016138,0.9874999999039572,0.61250000004365579,0
1.249437689781189,1.24875335369104,0.00068433609014895147,4.6831588428035382e-07,1128.2421875,0,0.00062500004423782229,0.58749999944993736,0.9874999999505234,0
3.6625652313232422,3.6605261496042898,0.0020390817189523958,4.1578542565658575e-06,3307.29638671875,0.000125885009765625,0.00062500004423782229,0.6124999998224665,0.96249999986903256,0
5.9355120658874512,5.9321523036472001,0.0033597622402510297,1.1288002311016617e-05,5359.767578125,0.00019073486328125,0.00062499998603016138,0.63750000043364685,0.93750000059371785,0
8.0367803573608398,8.0321511119291706,0.0046292454316692044,2.1429913266630199e-05,7257.212890625,0.00038909912109375,0.00062499998603016138,0.6624999999214195,0.91250000032305234,0
9.9340143203735352,9.9281817294877399,0.0058325908857952413,3.4019116441061716e-05,8970.4150390625,-0.0002899169921875,0.00062499998603016138,0.68750000033760428,0.88749999918218214,0
11.593644142150879,11.5866920182287,0.0069521239221792541,4.8332027029337059e-05,10469.060546875,0.0001678466796875,0.00062500004423782229,0.71249999953724896,0.86249999997962712,0
12.980535507202148,12.972561967470501,0.0079735397316476053,6.3577335852162966e-05,11721.423828125,-0.0004425048828125,0.00062500004423782229,0.73749999985157022,0.83749999995634405,0
14.057614326477051,14.0487384466448,0.0088758798322512433,7.8781242796564365e-05,12694.025390625,-6.103515625e-05,0.00062499998603016138,0.76249999999708928,0.81250000047730264,0
14.785497665405273,14.7758629739709,0.0096346914343730106,9.2827279035580663e-05,13351.3046875,-6.103515625e-05,0.00062499998603016138,0.78750000000873088,0.78750000041036383,0
15.122106552124023,15.1118915544412,0.010214997682822968,0.00010434617766007862,13655.2626953125,-0.00030517578125,0.00062499998603016138,0.81250000022118896,0.76249999967694737,0
15.022279739379883,15.0117125018277,0.010567237552182362,0.00011166650948425308,13565.1181640625,0.00048828125,0.00062500004423782229,0.83749999962456045,0.73750000000873106,0
14.437394142150879,14.426773031249899,0.010621110900979502,0.00011280799677090562,13036.966796875,0.00030517578125,0.00062500004423782229,0.86249999988067416,0.71250000004365577,0
13.315020561218262,13.3047360495273,0.010284511690962006,0.00010577118072153417,12023.4638671875,0.000244140625,0.00062499998603016138,0.88750000049185462,0.68750000082654872,0
11.598638534545898,11.589204821468501,0.0094337130773975986,8.8994942426662475e-05,10473.5703125,-0.0001220703125,0.00062499998603016138,0.91250000009604249,0.66250000049767543,0
9.2274904251098633,9.21957375463783,0.0079166704720332604,6.267367136276333e-05,8332.423828125,-0.00042724609375,0.00062499998603016138,0.93750000033760428,0.63749999970605131,0
6.1366515159606934,6.1310992847344998,0.0055522312261935269,3.0827271589118479e-05,5541.396484375,0,0.00062499998603016138,0.96249999971187195,0.612500000037835,0
2.2574679851531982,2.2553197404606999,0.0021482446924983023,4.6149552588471253e-06,2038.4935302734375,-0.0001220703125,0.00062499998603016138,0.98749999990977799,0.58750000013096726,0
1.2728843688964844,1.27219844730033,0.00068592159615432635,4.7048843607089879e-07,1149.41455078125,6.103515625e-05,0.00062499998603016138,0.56250000001164124,0.98750000041036401,0
3.7559328079223633,3.7538853908525498,0.0020474170698134841,4.1919166577636335e-06,3391.607421875,-5.91278076171875e-05,0.00062500004423782229,0.58749999946739973,0.96249999985157031,0
6.1291556358337402,6.1257738080835296,0.0033818277502106753,1.1436758932094998e-05,5534.62744140625,-0.000225067138671875,0.00062499998603016138,0.61250000029394847,0.93749999940628159,0
